order_id,user_id,order_timestamp,total_amount,item_count,shipping_fee,discount,status
4104,2027,2026-02-18 08:36:07.505690,296.0,2,9.99,29.6,shipped
4105,11728,2026-02-18 09:53:59.704162,565.39,4,0.0,0.0,completed
4106,18629,2026-02-18 12:25:37.670626,265.34,2,9.99,26.53,completed
4107,10825,2026-02-18 13:59:03.565315,460.25,2,4.99,46.03,shipped
4108,9359,2026-02-18 15:10:13.258994,635.98,2,9.99,63.6,completed
4109,13157,2026-02-18 16:22:27.220514,130.84,1,9.99,0.0,completed
4110,20617,2026-02-18 16:23:15.682416,374.24,3,4.99,74.85,completed
4111,7866,2026-02-18 23:23:33.675963,821.71,4,4.99,164.34,shipped
4112,24957,2026-02-18 23:25:21.497062,377.7,2,9.99,0.0,completed
4113,18728,2026-02-19 02:47:21.416771,189.19,1,0.0,37.84,completed
4114,15794,2026-02-19 02:48:55.751524,667.78,4,9.99,0.0,completed
4115,22152,2026-02-19 08:12:48.902713,319.67,1,4.99,0.0,completed
4116,15667,2026-02-19 09:58:33.537075,185.96,2,0.0,0.0,completed
4117,1504,2026-02-19 10:01:39.125671,500.74,4,4.99,0.0,completed
4118,23694,2026-02-19 10:11:36.999987,72.28,1,0.0,0.0,completed
4119,5382,2026-02-19 11:29:30.905572,89.81,1,0.0,13.47,completed
4120,23723,2026-02-19 16:39:03.304686,466.65,3,0.0,0.0,cancelled
4121,10111,2026-02-19 19:43:58.029058,69.54,1,0.0,0.0,completed
4122,15378,2026-02-19 22:55:25.242702,239.09,1,9.99,35.86,completed
4123,24725,2026-02-20 02:36:31.626045,338.09,4,0.0,33.81,completed
4124,23216,2026-02-20 03:35:33.203547,632.86,4,9.99,0.0,completed
4125,3170,2026-02-20 06:04:57.683070,917.01,4,9.99,0.0,completed
4126,23043,2026-02-20 06:12:19.068194,237.24,2,9.99,0.0,completed
4127,10948,2026-02-20 08:53:33.720577,213.18,1,9.99,0.0,completed
4128,7902,2026-02-20 14:17:37.102829,201.18,1,9.99,0.0,completed
4129,5824,2026-02-20 14:20:33.163538,963.18,4,0.0,192.64,completed
4130,19831,2026-02-20 14:57:13.168674,776.2,4,9.99,155.24,shipped
4131,3381,2026-02-20 15:15:58.327677,539.05,3,4.99,53.91,shipped
4132,15728,2026-02-20 16:06:21.827949,612.34,4,9.99,61.23,completed
4133,7805,2026-02-20 23:11:06.369634,890.53,4,4.99,89.05,completed
4134,18610,2026-02-20 23:29:40.048037,418.92,3,0.0,0.0,completed
4135,9852,2026-02-21 01:03:05.954098,153.83,1,4.99,0.0,completed
4136,23427,2026-02-21 01:53:01.506864,436.16,3,4.99,0.0,completed
4137,3381,2026-02-21 01:57:05.109765,728.21,3,4.99,0.0,completed
4138,14231,2026-02-21 03:07:38.553762,232.06,3,0.0,0.0,completed
4139,2881,2026-02-21 08:45:52.561815,1014.32,5,4.99,0.0,completed
4140,11917,2026-02-21 08:57:22.049875,657.31,4,9.99,0.0,shipped
4141,19736,2026-02-21 09:12:09.672154,1281.29,5,4.99,0.0,completed
4142,8073,2026-02-21 10:34:25.717370,870.41,4,9.99,0.0,completed
4143,14731,2026-02-21 10:41:09.258389,560.14,3,0.0,112.03,completed
4144,19093,2026-02-21 11:10:50.804459,345.66,1,0.0,34.57,completed
4145,1645,2026-02-21 13:19:26.010548,894.81,5,9.99,0.0,completed
4146,7746,2026-02-21 17:43:44.607808,19.92,1,9.99,3.98,completed
4147,19615,2026-02-21 19:29:12.691440,972.65,4,0.0,145.9,completed
4148,13378,2026-02-21 19:48:27.825978,365.65,2,4.99,54.85,completed
4149,5867,2026-02-21 20:12:00.291396,831.46,5,9.99,0.0,completed
4150,8415,2026-02-21 21:56:07.214208,923.05,4,9.99,0.0,shipped
4151,15722,2026-02-21 22:46:13.543848,405.17,3,4.99,0.0,completed
4152,12263,2026-02-22 04:24:08.987054,423.93,3,0.0,84.79,cancelled
4153,22666,2026-02-22 05:24:06.077136,326.86,2,4.99,0.0,returned
4154,12613,2026-02-22 09:27:10.859695,879.56,4,9.99,175.91,completed
4155,20977,2026-02-22 10:56:19.495736,742.49,4,9.99,0.0,completed
4156,7194,2026-02-22 20:33:32.470823,614.4,3,0.0,122.88,completed
4157,3875,2026-02-22 21:06:22.508888,283.93,1,9.99,28.39,completed
4158,7166,2026-02-22 22:13:32.229580,59.63,2,0.0,5.96,completed
4159,13842,2026-02-22 22:57:13.212686,851.53,5,4.99,85.15,completed
4160,599,2026-02-22 23:44:32.289538,565.89,3,9.99,56.59,completed
4161,11693,2026-02-23 00:57:53.859129,246.87,1,9.99,0.0,shipped
4162,10556,2026-02-23 01:15:24.301991,333.04,1,9.99,66.61,completed
4163,11113,2026-02-23 02:07:58.231292,1028.46,5,4.99,0.0,completed
4164,15624,2026-02-23 02:37:50.447484,684.26,4,0.0,0.0,returned
4165,3571,2026-02-23 03:05:06.688003,321.01,2,9.99,32.1,shipped
4166,10450,2026-02-23 05:38:22.159886,270.9,1,4.99,27.09,cancelled
4167,1885,2026-02-23 08:20:19.073077,788.18,4,4.99,0.0,completed
4168,16812,2026-02-23 11:35:13.585247,438.42,3,0.0,0.0,shipped
4169,7636,2026-02-23 16:26:48.161122,417.26,3,0.0,62.59,completed
4170,23761,2026-02-23 22:21:34.078381,368.79,2,4.99,0.0,shipped
4171,1495,2026-02-23 23:33:35.155569,908.46,5,0.0,136.27,completed
4172,22849,2026-02-24 01:41:06.867837,925.29,5,4.99,92.53,shipped
4173,18235,2026-02-24 05:45:18.781108,1258.19,5,9.99,188.73,completed
4174,15487,2026-02-24 06:28:38.463190,142.5,3,4.99,28.5,shipped
4175,7606,2026-02-24 07:43:42.464578,157.65,1,4.99,15.77,completed
4176,7738,2026-02-24 07:45:39.812085,346.26,1,9.99,0.0,completed
4177,4960,2026-02-24 12:19:08.600754,640.99,3,4.99,64.1,completed
4178,3010,2026-02-24 13:59:28.720063,739.3,3,9.99,0.0,completed
4179,1825,2026-02-24 15:07:55.270026,42.23,1,4.99,0.0,completed
4180,3418,2026-02-24 19:55:57.414847,984.52,5,4.99,98.45,completed
4181,24157,2026-02-25 05:06:22.275507,237.07,2,0.0,0.0,returned
4182,16107,2026-02-25 13:47:43.942838,975.75,5,0.0,0.0,shipped
4183,19856,2026-02-25 15:07:08.391919,1068.16,5,9.99,0.0,completed
4184,8577,2026-02-25 15:35:55.086701,767.49,3,4.99,76.75,completed
4185,14746,2026-02-25 16:44:35.147056,619.18,5,4.99,0.0,shipped
4186,20339,2026-02-25 19:08:43.843673,766.5,5,9.99,114.97,shipped
4187,16666,2026-02-25 20:19:19.675795,389.65,2,9.99,38.97,returned
4188,1037,2026-02-25 21:09:28.477476,885.13,5,4.99,177.03,completed
4189,12820,2026-02-26 00:38:20.660300,757.07,4,4.99,151.41,completed
4190,10172,2026-02-26 04:48:24.759385,1027.58,4,0.0,205.52,completed
4191,5541,2026-02-26 05:42:14.994687,967.04,5,9.99,96.7,completed
4192,21306,2026-02-26 06:46:08.474664,832.23,5,0.0,83.22,completed
4193,5419,2026-02-26 08:04:51.078153,583.0,2,9.99,58.3,completed
4194,3790,2026-02-26 15:20:41.370788,972.31,5,4.99,0.0,completed
4195,7284,2026-02-26 17:07:47.653929,281.7,3,0.0,28.17,shipped
4196,461,2026-02-26 18:12:00.272928,97.94,1,0.0,0.0,completed
4197,3789,2026-02-26 19:04:27.458744,41.28,1,4.99,8.26,completed
4198,17744,2026-02-26 19:49:08.844564,832.01,3,4.99,0.0,completed
4199,4323,2026-02-26 20:37:54.241803,854.35,5,4.99,85.44,cancelled
4200,5152,2026-02-26 21:26:14.449991,570.79,4,4.99,114.16,completed
4201,9712,2026-02-27 00:03:20.042736,38.7,1,0.0,3.87,shipped
4202,12088,2026-02-27 00:16:55.640366,869.97,4,0.0,0.0,completed
4203,2183,2026-02-27 04:42:29.480384,880.01,4,4.99,0.0,completed
4204,20671,2026-02-27 05:55:00.080498,285.74,2,4.99,0.0,completed
4205,18712,2026-02-27 06:58:09.309475,356.6,3,0.0,53.49,completed
4206,16023,2026-02-27 10:49:45.174742,197.6,1,0.0,0.0,completed
4207,16664,2026-02-27 12:28:12.569146,609.94,5,0.0,91.49,completed
4208,3839,2026-02-27 12:28:32.670635,1154.26,4,0.0,115.43,completed
4209,14228,2026-02-27 13:05:11.730790,111.3,1,0.0,11.13,shipped
4210,1235,2026-02-27 14:39:23.473214,885.87,5,4.99,0.0,completed
4211,1855,2026-02-27 14:44:31.719306,572.04,4,9.99,57.2,shipped
4212,8767,2026-02-27 16:36:35.752040,972.67,4,9.99,0.0,shipped
4213,4223,2026-02-27 18:52:08.753747,768.99,5,0.0,0.0,completed
4214,19381,2026-02-27 19:52:42.168585,216.56,1,4.99,0.0,shipped
4215,1813,2026-02-27 21:53:39.871184,254.92,1,9.99,50.98,completed
4216,5210,2026-02-27 22:05:09.576505,221.54,1,4.99,0.0,shipped
4217,1484,2026-02-28 06:40:56.567597,278.01,2,0.0,0.0,completed
4218,1662,2026-02-28 07:47:50.498126,205.19,2,9.99,30.78,shipped
4219,22267,2026-02-28 11:56:04.247607,495.76,3,0.0,99.15,completed
4220,16816,2026-02-28 12:34:35.948624,820.96,4,0.0,123.14,completed
4221,6198,2026-02-28 14:47:23.278836,804.08,5,4.99,0.0,shipped
4222,4440,2026-02-28 18:08:12.919549,969.37,5,9.99,0.0,completed
4223,24632,2026-02-28 18:29:25.332683,395.66,2,0.0,0.0,completed
4224,21465,2026-02-28 19:16:25.299943,839.68,4,0.0,125.95,completed
4225,24066,2026-02-28 23:48:20.199042,643.87,3,4.99,96.58,completed
4226,16488,2026-03-01 03:55:39.895697,262.94,2,0.0,0.0,completed
4227,9085,2026-03-01 03:56:27.817469,274.82,3,9.99,0.0,completed
4228,5194,2026-03-01 04:13:20.685936,800.79,4,0.0,0.0,completed
4229,22147,2026-03-01 09:09:51.051744,639.68,5,0.0,95.95,completed
4230,3259,2026-03-01 13:33:21.414685,167.55,2,4.99,33.51,completed
4231,5101,2026-03-01 13:46:33.229547,350.57,2,9.99,52.59,completed
4232,16963,2026-03-01 18:10:11.223265,531.62,4,9.99,53.16,completed
4233,13977,2026-03-01 19:04:13.014987,258.76,2,4.99,0.0,completed
4234,24115,2026-03-01 19:50:45.456131,162.12,1,9.99,24.32,completed
4235,22795,2026-03-01 20:19:08.988130,298.55,1,9.99,44.78,completed
4236,16306,2026-03-01 20:30:46.035055,783.61,5,0.0,78.36,completed
4237,13472,2026-03-01 20:56:05.410756,205.95,1,0.0,0.0,completed
4238,21069,2026-03-01 22:08:26.853697,895.63,5,4.99,89.56,completed
4239,19000,2026-03-01 22:39:33.744948,597.63,2,9.99,0.0,completed
4240,10144,2026-03-02 01:36:29.026635,653.69,3,0.0,0.0,shipped
4241,23686,2026-03-02 05:14:24.705109,880.74,4,9.99,0.0,completed
4242,14276,2026-03-02 07:10:10.219583,1008.55,4,9.99,201.71,completed
4243,24212,2026-03-02 08:37:32.563919,740.25,3,0.0,111.04,shipped
4244,7634,2026-03-02 09:01:34.708828,384.59,2,0.0,0.0,completed
4245,4788,2026-03-02 10:11:38.688682,663.95,3,0.0,99.59,shipped
4246,14635,2026-03-02 13:32:27.109971,503.93,4,4.99,50.39,cancelled
4247,8619,2026-03-02 14:31:42.370047,334.48,3,9.99,33.45,completed
4248,1682,2026-03-02 15:59:50.628114,545.77,3,9.99,0.0,completed
4249,12944,2026-03-02 17:31:39.889692,319.27,2,4.99,31.93,completed
4250,9795,2026-03-02 17:34:36.861754,622.53,5,9.99,93.38,completed
4251,14903,2026-03-02 17:48:43.095322,356.75,2,4.99,35.68,shipped
4252,23554,2026-03-02 19:30:55.020736,1092.56,5,0.0,0.0,completed
4253,13554,2026-03-02 21:03:56.354397,683.2,3,0.0,68.32,shipped
4254,19814,2026-03-03 02:34:48.717607,256.43,1,9.99,38.46,completed
4255,9111,2026-03-03 04:38:46.173003,127.43,1,4.99,0.0,completed
4256,14781,2026-03-03 06:50:38.024663,267.3,2,9.99,40.09,shipped
4257,15976,2026-03-03 07:25:11.840411,325.03,2,0.0,0.0,cancelled
4258,4546,2026-03-03 11:00:57.609234,942.19,5,4.99,0.0,returned
4259,1068,2026-03-03 11:32:24.878993,437.16,2,4.99,65.57,cancelled
4260,605,2026-03-03 12:35:31.896189,698.54,3,0.0,0.0,completed
4261,15255,2026-03-03 12:51:50.235883,418.74,2,0.0,62.81,shipped
4262,16101,2026-03-03 13:28:34.051930,291.37,3,9.99,43.71,cancelled
4263,22469,2026-03-03 13:44:11.965412,424.08,3,9.99,0.0,completed
4264,2429,2026-03-03 15:01:35.651424,482.58,4,4.99,0.0,shipped
4265,15861,2026-03-03 15:18:42.072548,636.33,3,4.99,95.45,completed
4266,2532,2026-03-03 16:15:19.283238,263.07,1,9.99,0.0,shipped
4267,17616,2026-03-03 16:20:49.793541,591.56,5,9.99,0.0,completed
4268,16130,2026-03-03 21:28:54.047302,611.32,4,9.99,91.7,completed
4269,21861,2026-03-03 23:09:35.151222,1061.04,5,4.99,0.0,completed
4270,8737,2026-03-04 01:53:21.898633,979.79,4,4.99,195.96,completed
4271,4437,2026-03-04 04:39:43.064300,212.54,3,9.99,31.88,completed
4272,6174,2026-03-04 10:36:32.641603,467.74,4,0.0,0.0,completed
4273,16380,2026-03-04 15:01:14.015748,447.84,3,0.0,67.18,completed
4274,17607,2026-03-04 16:23:36.461177,537.93,3,0.0,80.69,shipped
4275,19952,2026-03-04 16:51:19.257647,505.81,4,4.99,50.58,completed
4276,7612,2026-03-04 18:31:00.888681,226.57,3,9.99,45.31,completed
4277,18081,2026-03-04 18:45:38.348810,857.67,4,4.99,0.0,returned
4278,21357,2026-03-04 20:38:22.243404,1122.94,5,9.99,0.0,completed
4279,7792,2026-03-05 02:02:44.469300,1031.49,5,9.99,0.0,completed
4280,2011,2026-03-05 06:45:03.959666,734.56,5,4.99,146.91,completed
4281,8474,2026-03-05 07:50:52.519743,917.45,5,9.99,91.75,cancelled
4282,12040,2026-03-05 09:51:46.453305,181.26,1,0.0,18.13,completed
4283,9962,2026-03-05 11:06:54.280122,1279.32,5,0.0,0.0,completed
4284,18513,2026-03-05 12:52:24.474067,493.34,3,0.0,49.33,cancelled
4285,10781,2026-03-05 14:38:13.742113,852.01,4,9.99,170.4,completed
4286,10026,2026-03-05 14:48:36.989114,345.85,1,4.99,0.0,completed
4287,21926,2026-03-05 17:47:04.236891,734.8,3,0.0,73.48,shipped
4288,17218,2026-03-05 17:57:28.682725,329.82,2,9.99,0.0,completed
4289,14255,2026-03-05 19:42:20.326768,1304.13,5,4.99,195.62,returned
4290,12421,2026-03-05 21:44:44.359282,664.32,5,4.99,0.0,completed
4291,22309,2026-03-05 21:48:29.161134,232.0,2,4.99,0.0,completed
4292,13568,2026-03-05 21:56:44.826236,532.9,4,0.0,79.93,completed
4293,14167,2026-03-05 23:30:46.059193,500.76,3,9.99,100.15,shipped
4294,18011,2026-03-06 00:29:40.847745,80.72,1,4.99,12.11,completed
4295,24586,2026-03-06 02:00:31.263052,424.81,2,9.99,84.96,completed
4296,14557,2026-03-06 02:52:51.899313,103.25,1,0.0,0.0,completed
4297,7405,2026-03-06 08:45:04.119761,924.52,4,9.99,184.9,shipped
4298,388,2026-03-06 10:42:15.793964,740.76,3,4.99,74.08,completed
4299,13001,2026-03-06 12:23:34.738385,790.62,4,4.99,0.0,completed
4300,15685,2026-03-06 12:39:18.386552,73.11,1,4.99,14.62,completed
4301,1636,2026-03-06 13:31:06.658106,61.48,2,4.99,6.15,shipped
4302,4398,2026-03-06 16:48:45.583158,223.65,2,0.0,0.0,completed
4303,11116,2026-03-07 03:09:02.564975,385.84,3,0.0,77.17,completed
4304,11847,2026-03-07 04:41:03.282556,416.29,2,9.99,0.0,completed
4305,21558,2026-03-07 04:53:54.484650,633.52,4,9.99,0.0,completed
4306,8912,2026-03-07 11:47:57.252053,538.73,2,9.99,53.87,shipped
4307,7004,2026-03-07 17:23:17.916529,789.39,5,9.99,157.88,completed
4308,3951,2026-03-07 20:41:50.115668,406.34,2,0.0,81.27,shipped
4309,3228,2026-03-07 23:14:06.210733,343.91,2,0.0,51.59,completed
4310,19022,2026-03-08 03:00:52.489918,631.08,5,0.0,0.0,completed
4311,23554,2026-03-08 03:18:39.623791,169.91,1,9.99,25.49,completed
4312,13568,2026-03-08 06:46:49.618652,249.49,1,0.0,24.95,completed
4313,11902,2026-03-08 08:02:55.014748,510.11,3,0.0,0.0,shipped
4314,277,2026-03-08 08:02:57.186598,280.42,1,9.99,0.0,completed
4315,7062,2026-03-08 12:24:43.075084,613.17,2,9.99,122.63,completed
4316,5856,2026-03-08 14:11:59.399819,380.29,2,9.99,0.0,shipped
4317,17878,2026-03-08 14:37:00.750129,225.7,1,9.99,33.85,completed
4318,11583,2026-03-08 14:39:04.201309,229.01,2,4.99,0.0,completed
4319,20915,2026-03-08 16:37:31.624469,767.08,4,0.0,0.0,returned
4320,6243,2026-03-08 17:50:35.400229,747.3,4,9.99,112.09,completed
4321,20705,2026-03-08 21:33:20.835218,697.77,3,4.99,104.67,completed
4322,20446,2026-03-09 00:57:52.224306,467.54,4,9.99,0.0,shipped
4323,850,2026-03-09 05:19:48.790782,94.8,1,4.99,18.96,completed
4324,19095,2026-03-09 05:21:05.368640,356.17,3,9.99,71.23,completed
4325,5684,2026-03-09 06:27:16.745678,927.66,4,9.99,185.53,completed
4326,16868,2026-03-09 08:57:45.156692,285.05,2,0.0,28.51,completed
4327,6800,2026-03-09 10:09:47.273978,58.79,1,0.0,8.82,completed
4328,9751,2026-03-09 10:30:24.918325,627.26,4,4.99,0.0,cancelled
4329,19330,2026-03-09 10:31:15.634554,607.07,4,0.0,91.06,completed
4330,24860,2026-03-09 12:28:59.690203,507.74,3,4.99,0.0,completed
4331,17732,2026-03-09 15:49:15.905583,319.03,2,9.99,0.0,completed
4332,4167,2026-03-09 16:56:47.222292,763.36,4,0.0,152.67,shipped
4333,7627,2026-03-09 17:44:52.348320,701.9,5,9.99,0.0,completed
4334,15994,2026-03-09 18:06:13.388275,422.98,2,9.99,0.0,cancelled
4335,23529,2026-03-09 18:54:35.589552,854.02,3,4.99,0.0,completed
4336,5520,2026-03-09 23:34:31.577135,713.9,3,9.99,71.39,completed
4337,5148,2026-03-10 01:57:17.229659,598.43,2,4.99,89.76,completed
4338,2527,2026-03-10 02:26:48.994152,297.8,1,0.0,0.0,shipped
4339,2998,2026-03-10 03:27:06.619706,196.92,2,4.99,39.38,completed
4340,6869,2026-03-10 03:57:49.139954,115.72,1,0.0,17.36,shipped
4341,13379,2026-03-10 06:18:06.186466,717.49,4,4.99,0.0,returned
4342,23392,2026-03-10 06:42:33.538275,373.04,3,9.99,0.0,completed
4343,24383,2026-03-10 10:01:19.527503,1158.67,4,0.0,173.8,shipped
4344,4638,2026-03-10 10:07:10.667609,312.35,2,9.99,0.0,completed
4345,9274,2026-03-10 13:21:52.156991,272.8,1,9.99,0.0,completed
4346,6379,2026-03-10 16:45:09.540545,811.25,4,4.99,0.0,completed
4347,527,2026-03-10 23:56:58.151002,305.73,1,4.99,0.0,completed
4348,14556,2026-03-11 01:04:21.976119,322.67,2,4.99,48.4,cancelled
4349,4754,2026-03-11 04:30:32.317540,354.63,4,9.99,70.93,completed
4350,20570,2026-03-11 05:13:11.594456,343.08,3,4.99,0.0,completed
4351,8834,2026-03-11 07:15:19.482896,1113.81,4,9.99,0.0,cancelled
4352,10692,2026-03-11 10:21:13.957812,689.17,2,4.99,0.0,completed
4353,23548,2026-03-11 10:59:27.396112,40.25,1,4.99,0.0,cancelled
4354,6130,2026-03-11 11:34:32.245105,760.08,5,4.99,0.0,completed
4355,1409,2026-03-11 14:24:14.163272,569.81,4,4.99,0.0,completed
4356,7594,2026-03-11 14:31:40.175674,630.4,3,0.0,0.0,cancelled
4357,7279,2026-03-11 15:26:49.481944,586.78,5,0.0,0.0,returned
4358,22194,2026-03-11 16:24:05.580071,117.87,1,0.0,0.0,completed
4359,8338,2026-03-11 16:41:05.122815,1193.51,5,4.99,238.7,shipped
4360,20797,2026-03-11 16:59:53.594763,853.88,5,9.99,128.08,completed
4361,10025,2026-03-11 17:38:14.311621,61.23,2,9.99,0.0,shipped
4362,631,2026-03-11 18:47:37.004947,173.32,1,9.99,0.0,completed
4363,16769,2026-03-12 00:30:04.179339,441.3,2,4.99,0.0,completed
4364,16296,2026-03-12 04:04:42.033790,20.75,1,0.0,2.08,completed
4365,13366,2026-03-12 04:28:23.868663,883.98,3,4.99,0.0,completed
4366,11510,2026-03-12 04:46:36.951005,468.19,2,0.0,0.0,completed
4367,5518,2026-03-12 05:06:27.024520,137.84,2,0.0,13.78,completed
4368,7102,2026-03-12 07:12:35.523235,75.63,1,0.0,0.0,shipped
4369,16340,2026-03-12 07:57:31.332366,1131.22,5,0.0,0.0,cancelled
4370,4342,2026-03-12 07:58:21.424333,727.16,5,4.99,0.0,shipped
4371,7628,2026-03-12 13:54:57.175145,403.35,3,0.0,0.0,cancelled
4372,13758,2026-03-12 14:09:37.697597,313.39,1,9.99,0.0,completed
4373,8049,2026-03-12 14:29:26.879189,1152.78,5,9.99,115.28,shipped
4374,21164,2026-03-12 16:49:30.109445,271.5,3,0.0,0.0,shipped
4375,12820,2026-03-12 18:10:50.171919,535.98,4,9.99,80.4,completed
4376,13823,2026-03-12 21:30:44.623126,319.64,2,9.99,31.96,completed
4377,19451,2026-03-12 22:43:40.737019,490.33,5,0.0,98.07,completed
4378,17112,2026-03-12 23:43:06.194691,271.41,1,4.99,40.71,completed
4379,9874,2026-03-13 00:09:59.073161,513.5,3,9.99,51.35,completed
4380,11438,2026-03-13 00:31:46.035285,720.15,5,9.99,108.02,cancelled
4381,2509,2026-03-13 00:42:44.325372,603.14,5,4.99,60.31,completed
4382,24932,2026-03-13 03:49:27.715868,32.88,1,9.99,6.58,completed
4383,21276,2026-03-13 04:41:26.615309,676.37,3,4.99,0.0,cancelled
4384,228,2026-03-13 06:30:19.386842,505.07,2,0.0,0.0,cancelled
4385,10076,2026-03-13 14:02:54.860781,696.14,4,9.99,0.0,completed
4386,7180,2026-03-13 15:56:46.226689,628.69,4,0.0,125.74,completed
4387,527,2026-03-13 18:55:17.162656,533.45,3,4.99,0.0,completed
4388,20574,2026-03-13 21:49:49.546426,313.68,1,9.99,0.0,returned
4389,7898,2026-03-14 00:17:58.772787,192.15,1,9.99,0.0,completed
4390,3462,2026-03-14 03:14:51.412461,376.38,2,9.99,0.0,completed
4391,12562,2026-03-14 03:23:52.275978,345.22,3,0.0,0.0,completed
4392,24151,2026-03-14 04:39:10.900633,744.25,5,4.99,111.64,returned
4393,18413,2026-03-14 06:39:35.151316,289.61,2,9.99,28.96,completed
4394,19006,2026-03-14 11:06:28.204408,684.71,3,4.99,68.47,completed
4395,6167,2026-03-14 13:12:46.161656,331.8,1,4.99,0.0,completed
4396,3022,2026-03-14 13:16:11.952913,230.26,1,9.99,34.54,shipped
4397,11892,2026-03-14 15:44:30.887120,497.7,3,9.99,99.54,shipped
4398,1222,2026-03-14 17:35:45.957104,336.3,1,9.99,33.63,returned
4399,15493,2026-03-14 20:01:42.376117,409.54,3,9.99,81.91,completed
4400,4990,2026-03-14 20:43:45.702535,590.92,3,4.99,88.64,completed
4401,24677,2026-03-14 22:00:05.254782,109.64,1,9.99,0.0,shipped
4402,21831,2026-03-15 00:40:46.906920,176.04,2,4.99,35.21,completed
4403,6431,2026-03-15 01:39:50.147996,259.98,1,9.99,0.0,completed
4404,23899,2026-03-15 02:41:58.526324,831.07,5,9.99,83.11,shipped
4405,9108,2026-03-15 08:42:22.278995,278.7,2,0.0,0.0,completed
4406,4914,2026-03-15 08:57:40.210771,514.26,3,0.0,0.0,completed
4407,16572,2026-03-15 10:14:09.821909,91.12,2,9.99,0.0,cancelled
4408,10864,2026-03-15 10:29:53.538308,333.47,2,4.99,50.02,completed
4409,2648,2026-03-15 11:04:16.964787,736.64,5,0.0,147.33,completed
4410,735,2026-03-15 14:17:05.284955,964.41,5,4.99,0.0,shipped
4411,11937,2026-03-15 15:36:17.561659,809.18,4,0.0,0.0,completed
4412,18658,2026-03-15 15:58:43.856216,694.75,3,9.99,69.48,completed
4413,22540,2026-03-15 18:37:25.795315,439.69,2,0.0,0.0,returned
4414,21494,2026-03-15 19:14:44.486687,575.15,2,0.0,0.0,completed
4415,17982,2026-03-15 19:23:09.351956,167.63,1,4.99,16.76,completed
4416,22929,2026-03-15 20:17:09.840251,165.57,1,4.99,16.56,completed
4417,15240,2026-03-15 20:38:24.189341,562.85,3,0.0,56.29,shipped
4418,9978,2026-03-15 21:40:14.509416,188.81,1,4.99,18.88,completed
4419,13941,2026-03-15 23:20:09.206689,190.23,2,4.99,0.0,completed
4420,8240,2026-03-15 23:48:37.126251,557.31,2,4.99,55.73,completed
4421,15581,2026-03-16 01:28:32.343924,841.68,4,0.0,0.0,completed
4422,18553,2026-03-16 01:56:11.691353,631.67,4,0.0,94.75,completed
4423,10785,2026-03-16 05:36:27.572956,445.39,3,4.99,89.08,completed
4424,19078,2026-03-16 08:45:59.997022,813.98,4,0.0,0.0,completed
4425,6744,2026-03-16 11:22:14.458994,737.48,3,9.99,73.75,completed
4426,18031,2026-03-16 12:02:43.602843,892.24,4,9.99,89.22,completed
4427,11762,2026-03-16 13:50:11.399567,554.27,4,9.99,110.85,shipped
4428,5713,2026-03-16 13:52:31.385762,307.38,1,4.99,46.11,shipped
4429,20254,2026-03-16 14:06:54.392684,231.8,2,0.0,0.0,completed
4430,657,2026-03-16 16:03:36.618075,277.1,3,9.99,0.0,completed
4431,6127,2026-03-16 16:54:43.084879,381.57,2,4.99,0.0,completed
4432,15532,2026-03-16 17:15:10.274508,320.14,1,4.99,0.0,completed
4433,11415,2026-03-16 18:11:17.378184,599.9,2,0.0,59.99,completed
